mechanism_name,strategy_name,first_strategy_name,second_strategy_name,domain_name,year,n_outcomes,opposition,time_limit,n_rounds,f0,f1,reserved0,reserved1,reserved,resrank0,resrank1,resrank,strategy_params,second_strategy_params,perm_indx,max_pareto_welfare,utility_ranges,rank_ranges,ordinal_opposition,time,run_time,failed,succeeded,noffers0,noffers1,noffers,nreceived0,nreceived1,nreceived,nseen,pareto_dist,nash_dist,kalai_dist,modified_kalai_dist,max_welfare,ordinal_pareto_dist,ordinal_nash_dist,ordinal_kalai_dist,ordinal_modified_kalai_dist,ordinal_max_welfare,pareto_optimality,nash_optimality,kalai_optimality,modified_kalai_optimality,max_welfare_optimality,ordinal_pareto_optimality,ordinal_nash_optimality,ordinal_kalai_optimality,ordinal_modified_kalai_optimality,ordinal_max_welfare_optimality,steps,full_time,agreement_utils,agreement_ranks,welfare,welfare_rank,agreement,run_id,failed_after_init,trial
AOt,Yushu-IAMcrazyHaggler,Yushu,IAMcrazyHaggler,Travel,2010,188160,0.27286538,180.0,,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,4484.5825,4464.9707,False,False,0,0,"[0, 0]",0,0,"[0, 0]",0,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,1.0,4485.3115,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,3af90e7e-d105-4ef5-8829-bca11129dec3,False,0
AOt,Nozomi-AgentFSEGA,Nozomi,AgentFSEGA,Travel,2010,188160,0.27286538,180.0,,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,5476.886,5475.7544,False,False,0,0,"[0, 0]",0,0,"[0, 0]",0,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,1.0,5477.6284,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,7d162264-b4f0-41cd-aee4-6abb160fd107,False,0
AOt,Yushu-AgentFSEGA,Yushu,AgentFSEGA,Travel,2010,188160,0.27286538,180.0,,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,3668.8923,3297.029,False,False,0,0,"[0, 0]",0,0,"[0, 0]",0,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,1.0,3669.9187,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,5ea2ffc5-5252-4ee7-91ee-15eb6c146e64,False,0
AOt,Yushu-AgentSmith,Yushu,AgentSmith,Travel,2010,188160,0.27286538,180.0,,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,198.39136,193.25755,False,False,2,1,"[2, 1]",1,2,"[1, 2]",3,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,2.0,198.96133,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,022f9e3f-8618-491a-80be-c949adefdf1b,False,0
TAU0,AgentK-AgentFSEGA,AgentK,AgentFSEGA,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,50867.27,50809.684,False,False,4,4,"[4, 4]",4,4,"[4, 4]",8,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,4.0,50868.45,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,a88aad31-741c-4bd5-88cf-0165980b47ca,False,0
AOr,IAMcrazyHaggler,IAMcrazyHaggler,IAMcrazyHaggler,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,43223.273,43208.52,False,False,397,884,"[397, 884]",884,397,"[884, 397]",1281,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,12776.0,43224.44,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,015b66b7-198c-4d1f-a05b-2a58eeb2c249,False,0
TAU0,AgentFSEGA,AgentFSEGA,AgentFSEGA,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,52696.77,52696.695,False,False,5,5,"[5, 5]",5,5,"[5, 5]",10,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,5.0,52697.6,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,fa124c71-ddc7-4279-a705-010929edd633,False,0
AOr,IAMcrazyHaggler-AgentFSEGA,IAMcrazyHaggler,AgentFSEGA,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,43233.28,43212.543,False,False,4,2,"[4, 2]",2,4,"[2, 4]",6,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,4.0,43234.285,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,9c3df3f3-6502-456d-a0b7-fca68cbc10ef,False,0
TAU0,AgentSmith,AgentSmith,AgentSmith,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,57270.832,57253.492,False,False,1,1,"[1, 1]",1,1,"[1, 1]",2,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,1.0,57271.664,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,c4424a6c-5b3a-43d8-bf22-ead7b76a467c,True,0
TAU0,AgentK-AgentSmith,AgentK,AgentSmith,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,58789.047,58735.797,False,False,2,2,"[2, 2]",2,2,"[2, 2]",4,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,2.0,58790.027,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,7d6e73aa-091b-4550-b66d-68e4a56a5184,False,0
TAU0,AgentFSEGA-AgentSmith,AgentFSEGA,AgentSmith,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,61062.766,61062.11,False,False,1,1,"[1, 1]",1,1,"[1, 1]",2,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,1.0,61063.93,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,a84b0dda-20d5-44fc-953b-375a5cfeeab7,True,0
AOr,Nozomi-IAMcrazyHaggler,Nozomi,IAMcrazyHaggler,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,22220.184,22215.855,False,False,37,884,"[37, 884]",884,37,"[884, 37]",921,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,41563.0,22221.512,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,6ed75c1b-8769-4066-9396-dcc80b7c8b09,True,0
AOr,IAMcrazyHaggler-AgentK,IAMcrazyHaggler,AgentK,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,23395.096,23377.357,False,False,397,590,"[397, 590]",590,397,"[590, 397]",987,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,13372.0,23396.348,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,ddafc233-88ed-4d17-abae-320a4d73b168,True,0
TAU0,IAMcrazyHaggler-Nozomi,IAMcrazyHaggler,Nozomi,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,25471.059,25462.438,False,True,5389,5389,"[5389, 5389]",5389,5389,"[5389, 5389]",10777,0.0,0.0,0.0,0.0,1.6187286,0.0,0.0,0.0,0.0,1.9643867,1.0,1.0,1.0,1.0,0.9977648,1.0,1.0,1.0,1.0,1.0,5389.0,25471.82,"(0.8391266315785179, 0.7796020142559059)","(0.993016581632653, 0.9713701105442177)",1.6187286,1.9643867,"('Hospitality', 'Nightlife and entertainment', 'International cuisine', 'Markets', 'Cinema', 'Bike tours', 'Monuments')",7cce8b30-8a99-47cc-b312-a7cd874df2aa,False,0
TAU0,IAMhaggler-IAMcrazyHaggler,IAMhaggler,IAMcrazyHaggler,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,26016.666,25940.54,False,True,5389,5389,"[5389, 5389]",5389,5389,"[5389, 5389]",10777,0.0,0.0,0.0,0.0,1.6187286,0.0,0.0,0.0,0.0,1.9643867,1.0,1.0,1.0,1.0,0.9977648,1.0,1.0,1.0,1.0,1.0,5389.0,26017.781,"(0.8391266315785179, 0.7796020142559059)","(0.993016581632653, 0.9713701105442177)",1.6187286,1.9643867,"('Hospitality', 'Nightlife and entertainment', 'International cuisine', 'Markets', 'Cinema', 'Bike tours', 'Monuments')",77dbeecd-05f7-436b-9f9b-f324045690fc,False,0
TAU0,IAMcrazyHaggler,IAMcrazyHaggler,IAMcrazyHaggler,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,27077.707,27033.395,False,True,5389,5389,"[5389, 5389]",5389,5389,"[5389, 5389]",10777,0.0,0.0,0.0,0.0,1.6187286,0.0,0.0,0.0,0.0,1.9643867,1.0,1.0,1.0,1.0,0.9977648,1.0,1.0,1.0,1.0,1.0,5389.0,27079.045,"(0.8391266315785179, 0.7796020142559059)","(0.993016581632653, 0.9713701105442177)",1.6187286,1.9643867,"('Hospitality', 'Nightlife and entertainment', 'International cuisine', 'Markets', 'Cinema', 'Bike tours', 'Monuments')",ed997ed2-679d-48b2-bf5f-56dde3d0276e,False,0
TAU0,Nozomi-IAMcrazyHaggler,Nozomi,IAMcrazyHaggler,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,27090.322,27082.037,False,True,5389,5389,"[5389, 5389]",5389,5389,"[5389, 5389]",10777,0.0,0.0,0.0,0.0,1.6187286,0.0,0.0,0.0,0.0,1.9643867,1.0,1.0,1.0,1.0,0.9977648,1.0,1.0,1.0,1.0,1.0,5389.0,27091.252,"(0.8391266315785179, 0.7796020142559059)","(0.993016581632653, 0.9713701105442177)",1.6187286,1.9643867,"('Hospitality', 'Nightlife and entertainment', 'International cuisine', 'Markets', 'Cinema', 'Bike tours', 'Monuments')",e4ae7193-291c-4284-b561-7de3448abc70,False,0
TAU0,Yushu-IAMcrazyHaggler,Yushu,IAMcrazyHaggler,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,22245.27,22241.334,False,True,5389,5389,"[5389, 5389]",5389,5389,"[5389, 5389]",10777,0.0,0.0,0.0,0.0,1.6187286,0.0,0.0,0.0,0.0,1.9643867,1.0,1.0,1.0,1.0,0.9977648,1.0,1.0,1.0,1.0,1.0,5389.0,22246.098,"(0.8391266315785179, 0.7796020142559059)","(0.993016581632653, 0.9713701105442177)",1.6187286,1.9643867,"('Hospitality', 'Nightlife and entertainment', 'International cuisine', 'Markets', 'Cinema', 'Bike tours', 'Monuments')",1bf11197-049f-4af0-9827-a6b6f511d676,False,0
TAU0,IAMhaggler-AgentSmith,IAMhaggler,AgentSmith,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,29976.91,29910.607,False,False,1,1,"[1, 1]",1,1,"[1, 1]",2,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,1.0,29977.885,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,0c1aa327-a499-4886-972f-9281b14b2e32,True,0
TAU0,Nozomi-AgentSmith,Nozomi,AgentSmith,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,29761.23,29760.389,False,False,1,1,"[1, 1]",1,1,"[1, 1]",2,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,1.0,29762.07,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,f16594a8-ce07-4794-9483-21f11219a5ec,True,0
TAU0,Yushu-AgentSmith,Yushu,AgentSmith,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,27893.416,27888.143,False,False,1,1,"[1, 1]",1,1,"[1, 1]",2,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,1.0,27894.133,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,d58b705f-5831-43ed-918b-109b0bbc0812,True,0
TAU0,IAMcrazyHaggler-AgentK,IAMcrazyHaggler,AgentK,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,36175.363,36153.15,False,True,5389,5389,"[5389, 5389]",5389,5389,"[5389, 5389]",10777,0.0,0.0,0.0,0.0,1.6187286,0.0,0.0,0.0,0.0,1.9643867,1.0,1.0,1.0,1.0,0.9977648,1.0,1.0,1.0,1.0,1.0,5389.0,36176.24,"(0.8391266315785179, 0.7796020142559059)","(0.993016581632653, 0.9713701105442177)",1.6187286,1.9643867,"('Hospitality', 'Nightlife and entertainment', 'International cuisine', 'Markets', 'Cinema', 'Bike tours', 'Monuments')",0da6a8db-dfcf-4730-a4e5-22cceaeb3b51,False,0
AOr,IAMcrazyHaggler-Nozomi,IAMcrazyHaggler,Nozomi,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,2643.8271,2643.7922,False,False,397,346,"[397, 346]",346,397,"[346, 397]",743,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,188161.0,2648.1567,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,6445dd57-35a2-4029-b5e5-e38628575117,False,0
AOr,Yushu-IAMcrazyHaggler,Yushu,IAMcrazyHaggler,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,10813.6875,10813.651,False,False,1,883,"[1, 883]",883,1,"[883, 1]",884,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,6490.0,10814.731,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,093d2609-b046-43e0-8509-9236b871c879,False,0
AOr,IAMhaggler-AgentFSEGA,IAMhaggler,AgentFSEGA,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,10821.917,10821.88,False,False,1,9,"[1, 9]",9,1,"[9, 1]",10,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,11.0,10823.11,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,c301728d-6466-483b-b087-4600be569c63,False,0
AOr,IAMhaggler-AgentSmith,IAMhaggler,AgentSmith,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,10825.728,10825.492,False,False,1,26,"[1, 26]",26,1,"[26, 1]",27,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,28.0,10827.454,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,a9e28ae6-901f-4307-a8aa-9024b073af39,False,0
AOr,Yushu-AgentSmith,Yushu,AgentSmith,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,10826.342,10826.194,False,False,1,26,"[1, 26]",26,1,"[26, 1]",27,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,28.0,10827.187,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,85480378-6c23-4507-97d9-1d3d0b4c81aa,False,0
AOr,IAMhaggler-IAMcrazyHaggler,IAMhaggler,IAMcrazyHaggler,Travel,2010,188160,0.27286538,,188161,-1.0,-1.0,-0.11061716,-0.1086063,"(-0.11061716193909855, -0.10860630386153043)",-0.11061716,-0.1086063,"[-0.11061716193909855, -0.10860630386153043]",,,0,1.6223549,"[[0.0, 1.0], [0.0, 1.0]]","[[5.314625850340136e-06, 1.0], [1.0629251700680271e-05, 1.0]]",0.029469283,10832.016,10831.955,False,False,1,544,"[1, 544]",544,1,"[544, 1]",545,1.1337774,1.3003566,1.3003566,1.3003566,-0.21922347,1.0668017,1.3891155,1.3891155,1.3891155,0.0,0.19829834,0.08050903,0.08050903,0.08050903,0.0,0.24565129,0.017739192,0.017739192,0.017739192,0.0,845.0,10833.101,"(-0.11061716193909855, -0.10860630386153043)","(0.0, 0.0)",-0.21922347,0.0,,87880947-90e0-4ca9-9792-8860039ed154,False,0
